step,paths_init,samples_init,paths_truncated,samples_update,paths_update,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,train_score,eval_score,avg_eval_score
1339,160,160000,56,130251,160,5024.360554770194,2086.6977947605997,6679.5504895448685,-197.67254626750946,0.5880746,0.002,0.010879278182983398,0.38464784622192383,0.0005980195,0.003010586,4988.411428241732,5024.360554770194,6638.521014083275,6124.4285397698195
1340,160,160000,56,128244,160,4942.537883870862,2152.3258934625383,6731.0870433449745,-190.6437245607376,0.4872108,0.002,0.010578155517578125,0.3829631805419922,0.00060302933,0.0037829764,4983.824073804645,4942.537883870862,6638.521014083275,6124.4285397698195
1341,160,160000,57,128072,160,4930.972569321841,2093.633395092589,6653.405276477337,-197.80583721399307,0.575809,0.002,0.009134054183959961,0.3828613758087158,0.000577604,0.003095068,4978.538923356365,4930.972569321841,6638.521014083275,6124.4285397698195
1342,160,160000,56,132997,160,5146.5215948050845,1947.8899555595287,6713.977343082428,-198.04921400547028,0.51293653,0.002,0.010532617568969727,0.39748287200927734,0.00063606957,0.0037889965,4995.337190501236,5146.5215948050845,6638.521014083275,6124.4285397698195
1343,160,160000,49,133526,160,5153.878623561561,1973.0114268578125,6666.747131943703,-191.37375098466873,0.61356544,0.002,0.01077723503112793,0.40183234214782715,0.0005962503,0.0029463433,5011.191333807269,5153.878623561561,6638.521014083275,6124.4285397698195
1344,160,160000,57,129644,160,5001.540521498397,2099.9752582940105,6683.002895891666,-198.05753326416016,0.51527804,0.002,0.010477542877197266,0.3881950378417969,0.00064237654,0.0038819164,5010.226252576383,5001.540521498397,6638.521014083275,6124.4285397698195
1345,160,160000,54,129433,160,4990.3908031282945,2125.9341406713056,6662.292660176754,-99.32963263988495,0.51282495,0.002,0.010308265686035156,0.3846578598022461,0.00058643776,0.0039124787,5008.2427076315735,4990.3908031282945,6638.521014083275,6124.4285397698195
1346,160,160000,63,127325,160,4861.2508941323495,2168.585518179126,6681.9046540260315,-193.74489080905914,0.2643546,0.002,0.010823965072631836,0.3798179626464844,0.00074857683,0.011742737,4993.543526281652,4861.2508941323495,6638.521014083275,6124.4285397698195
1347,160,160000,53,133121,160,5143.872939452529,1950.2188469465682,6696.410785794258,-191.5808709859848,0.5751439,0.002,0.010821819305419922,0.39576077461242676,0.00058397435,0.003307119,5008.57646759874,5143.872939452529,6638.521014083275,6124.4285397698195
1348,160,160000,54,131389,160,5071.960388278775,1918.2017411733898,6728.733074396849,-52.0660799741745,0.54556715,0.002,0.01033473014831543,0.3957188129425049,0.0006156603,0.0036237761,5014.914859666744,5071.960388278775,6638.521014083275,6124.4285397698195
1349,160,160000,59,127682,160,4918.202855859325,2096.360289252323,6668.267206072807,-201.0181035399437,0.53969383,0.002,0.010416030883789062,0.37898850440979004,0.00057510904,0.0034222864,5005.243659286002,4918.202855859325,6638.521014083275,6124.4285397698195
1350,160,160000,64,121345,160,4666.5810176104305,2284.665596077522,6663.61083316803,-190.934037566185,0.55197036,0.002,0.010876893997192383,0.3685767650604248,0.0006123024,0.0034179464,4971.377395118446,4666.5810176104305,6643.466132913516,6142.3263878092575
1351,160,160000,66,126377,160,4850.087780539319,2036.9977308653545,6682.060667663813,-124.68228587508202,0.5039318,0.002,0.01062464714050293,0.3758382797241211,0.0006292953,0.0038137026,4959.248433660533,4850.087780539319,6643.466132913516,6142.3263878092575
1352,160,160000,49,135620,160,5272.00668120496,1901.8942251483802,6692.540497839451,-191.29834860563278,0.6246922,0.002,0.010238170623779297,0.40632200241088867,0.0006005616,0.0030574575,4990.5242584149755,5272.00668120496,6643.466132913516,6142.3263878092575
1353,160,160000,53,129060,160,4988.190083375201,2149.1141825817504,6726.695099681616,-190.13296973705292,0.5415402,0.002,0.010466575622558594,0.3834266662597656,0.00056141074,0.003403712,4990.290840910999,4988.190083375201,6643.466132913516,6142.3263878092575
1354,160,160000,47,134344,160,5207.542942778021,1994.6096269939521,6698.870944738388,-177.27937108278275,0.45332977,0.002,0.011119365692138672,0.3998703956604004,0.0006405793,0.0041267127,5012.016051097701,5207.542942778021,6643.466132913516,6142.3263878092575
1355,160,160000,71,119698,160,4578.882523534447,2292.2307457536526,6653.739331007004,-199.5171532034874,0.49154553,0.002,0.011079788208007812,0.3612534999847412,0.00058513624,0.0036366917,4968.702698341376,4578.882523534447,6643.466132913516,6142.3263878092575
1356,160,160000,56,131118,160,5062.982912798226,2022.1578152797374,6680.309251308441,-200.83255243301392,0.5479327,0.002,0.010636091232299805,0.39267516136169434,0.00063960254,0.0035081394,4978.130719787061,5062.982912798226,6643.466132913516,6142.3263878092575
1357,160,160000,67,124440,160,4776.879853467084,2154.2851062042114,6611.756182193756,-197.94021940231323,0.5407985,0.002,0.010493755340576172,0.3770101070404053,0.0006108354,0.0034841076,4958.005633155063,4776.879853467084,6643.466132913516,6142.3263878092575
1358,160,160000,68,124285,160,4768.445843261946,2182.424873854005,6701.6261984705925,-186.28962779045105,0.41093,0.002,0.011023521423339844,0.3741433620452881,0.0006640109,0.0055058636,4939.049654165751,4768.445843261946,6643.466132913516,6142.3263878092575
1359,160,160000,62,128179,160,4947.498509988747,2094.439485025741,6706.173889249563,-183.01385360956192,0.30199525,0.002,0.011374711990356445,0.3812544345855713,0.00068225095,0.005846679,4939.894539748051,4947.498509988747,6643.466132913516,6142.3263878092575
1360,160,160000,63,127498,160,4896.321616053023,1993.9184271395031,6619.854363977909,-46.35204631090164,0.5242199,0.002,0.010626554489135742,0.3808736801147461,0.0006111787,0.0036362521,4935.537247378548,4896.321616053023,6643.466132913516,6142.3263878092575
1361,160,160000,52,134909,160,5233.451024379954,1873.4153440791492,6785.1474088430405,-182.02626711130142,0.20816435,0.002,0.011492729187011719,0.4031970500946045,0.0007566355,0.0056478195,4965.32862507869,5233.451024379954,6643.466132913516,6142.3263878092575
1362,160,160000,49,137713,160,5331.525310668721,1831.424953068575,6702.2121258974075,-181.43605715036392,0.4429772,0.002,0.011186838150024414,0.405195951461792,0.00065498654,0.004108999,5001.948293637693,5331.525310668721,6643.466132913516,6142.3263878092575
1363,160,160000,51,131335,160,5063.658083274216,2068.223153463541,6685.4612403512,-197.96012383699417,0.53442496,0.002,0.010769844055175781,0.391315221786499,0.00060069375,0.0035906024,5008.119272601345,5063.658083274216,6643.466132913516,6142.3263878092575
1364,160,160000,62,129280,160,4981.978546029702,2072.664529275198,6753.387268006802,-191.7625411748886,0.34994218,0.002,0.010783910751342773,0.3876316547393799,0.00064926315,0.005495757,5005.505199944181,4981.978546029702,6643.466132913516,6142.3263878092575
1365,160,160000,56,130279,160,5039.154906157218,2062.1263877985393,6682.226669192314,-198.09908986091614,0.59872526,0.002,0.010997295379638672,0.38655877113342285,0.00061057374,0.0031447075,5008.870170565485,5039.154906157218,6643.466132913516,6142.3263878092575
1366,160,160000,69,124051,160,4766.755835226737,2130.723100785631,6774.561823248863,-168.33620131015778,0.5706008,0.002,0.01066279411315918,0.3730792999267578,0.0006280072,0.0032887682,4984.65873703161,4766.755835226737,6643.466132913516,6142.3263878092575
1367,160,160000,70,124429,160,4785.116596661322,2140.5214737811434,6728.859731256962,-179.14055517315865,0.5694668,0.002,0.010641336441040039,0.3765387535095215,0.0005778635,0.0031141974,4964.704522994582,4785.116596661322,6643.466132913516,6142.3263878092575
1368,160,160000,65,132894,160,5117.65930234231,1826.6196844676729,6671.435779511929,-160.01844590902328,0.5828129,0.002,0.01066446304321289,0.39533543586730957,0.00058245525,0.0030806847,4980.000000929354,5117.65930234231,6643.466132913516,6142.3263878092575
1369,160,160000,66,127209,160,4907.76752598621,2102.6776842318277,6723.858635365963,-148.81682968139648,0.29925314,0.002,0.010623931884765625,0.38005900382995605,0.00067751494,0.005680695,4972.7767534350405,4907.76752598621,6643.466132913516,6142.3263878092575
1370,160,160000,61,125242,160,4836.795661394857,2210.3522299262104,6749.250881493092,-194.12056237459183,0.55876666,0.002,0.009999513626098633,0.37957334518432617,0.00061274774,0.0033547394,4959.178644231022,4836.795661394857,6643.466132913516,6142.3263878092575
1371,160,160000,63,123799,160,4754.5938731305305,2219.6458456237474,6732.109436810017,-200.8135107755661,0.491393,0.002,0.009976863861083984,0.36934947967529297,0.0006510297,0.0038877875,4938.720167120973,4754.5938731305305,6643.466132913516,6142.3263878092575
1372,160,160000,74,117153,160,4465.214814869687,2282.5898734535917,6714.347458422184,-187.7866833806038,0.52552485,0.002,0.010065317153930664,0.3554115295410156,0.000601017,0.0034065954,4891.369631895845,4465.214814869687,6643.466132913516,6142.3263878092575
1373,160,160000,56,127855,160,4948.726756323502,2225.2773270250236,6677.254238963127,-200.88077557086945,0.4482317,0.002,0.00973200798034668,0.3832066059112549,0.000628484,0.0041942038,4897.105344338611,4948.726756323502,6643.466132913516,6142.3263878092575
1374,160,160000,56,131628,160,5086.878705535642,2028.3133583446156,6705.331866830587,-192.86945420503616,0.51923954,0.002,0.010479211807250977,0.39095544815063477,0.00065752113,0.003591191,4916.082680458315,5086.878705535642,6643.466132913516,6142.3263878092575
1375,160,160000,61,127304,160,4893.701796612516,2146.815629518036,6678.024928927422,-177.89985531568527,0.480937,0.002,0.012310504913330078,0.383148193359375,0.0006588482,0.003853336,4913.844592073735,4893.701796612516,6643.466132913516,6142.3263878092575
1376,160,160000,61,127402,160,4905.654305290989,2025.4093287457154,6704.604056537151,-186.87983345985413,0.52902526,0.002,0.010326147079467773,0.3828427791595459,0.0006144176,0.003268145,4913.02556339546,4905.654305290989,6643.466132913516,6142.3263878092575
1377,160,160000,53,136440,160,5290.588921693154,1819.9680165240147,6693.27220594883,-189.0281356573105,0.54905295,0.002,0.010716915130615234,0.40668654441833496,0.0006234272,0.003441237,4950.78189922523,5290.588921693154,6643.466132913516,6142.3263878092575
1378,160,160000,63,125054,160,4812.585466855764,2142.5521249542535,6763.659724354744,-200.97869223356247,0.49037042,0.002,0.01059103012084961,0.37473535537719727,0.0005618048,0.0037100092,4936.962255988283,4812.585466855764,6643.466132913516,6142.3263878092575
1379,160,160000,62,126741,160,4852.057698054798,2154.7043522772647,6679.150269985199,-197.36083662509918,0.17852485,0.002,0.010972261428833008,0.38114452362060547,0.00082590146,0.015786096,4928.471800194934,4852.057698054798,6643.466132913516,6142.3263878092575
1380,160,160000,50,136783,160,5312.835593431722,1753.0048672706562,6690.397337257862,-193.72411054372787,0.49319205,0.002,0.01097416877746582,0.40518712997436523,0.0005961902,0.0039587617,4966.908179518613,5312.835593431722,6643.466132913516,6142.3263878092575
1381,160,160000,63,123371,160,4754.68177496437,2243.433425107397,6749.838564515114,-166.81923079490662,0.5100538,0.002,0.010976791381835938,0.3697206974029541,0.00061968993,0.003771957,4945.685539063188,4754.68177496437,6643.466132913516,6142.3263878092575
1382,160,160000,66,124066,160,4766.666378180683,2179.521547245256,6694.987418830395,-193.9813710451126,0.5549446,0.002,0.010581731796264648,0.3701925277709961,0.00062537356,0.003334526,4927.783622974937,4766.666378180683,6643.466132913516,6142.3263878092575
1383,160,160000,69,123747,160,4758.482322738879,2186.1787576106626,6781.432225763798,-198.16463708877563,0.45961404,0.002,0.010180473327636719,0.37177276611328125,0.00056946394,0.0039661303,4910.853492951332,4758.482322738879,6643.466132913516,6142.3263878092575
1384,160,160000,51,135244,160,5250.578880691901,1918.3135204450004,6747.550136566162,-177.53506842255592,0.48163617,0.002,0.011078119277954102,0.40423154830932617,0.0006128553,0.0037828945,4944.826031725389,5250.578880691901,6643.466132913516,6142.3263878092575
1385,160,160000,62,126155,160,4868.074398845621,2100.309060254578,6721.060289442539,-169.01672062277794,0.5728742,0.002,0.01020359992980957,0.3763895034790039,0.00062655885,0.0032400936,4937.150868437412,4868.074398845621,6643.466132913516,6142.3263878092575
1386,160,160000,56,125491,160,4837.050229455344,2243.6114852307437,6729.795868515968,-194.7066152691841,0.5172143,0.002,0.00889134407043457,0.3727254867553711,0.00061404915,0.0036725812,4927.140804539205,4837.050229455344,6643.466132913516,6142.3263878092575
1387,160,160000,56,128375,160,4974.217405889183,2174.142614153142,6714.355083107948,-185.76957261562347,0.61010796,0.002,0.011269807815551758,0.38292741775512695,0.00059604517,0.0029916987,4931.848464674204,4974.217405889183,6643.466132913516,6142.3263878092575
1388,160,160000,47,139055,160,5399.438877273909,1705.0047337382873,6624.149789661169,33.45912030339241,0.5862644,0.002,0.011089801788330078,0.41431093215942383,0.00062209927,0.0031983405,4978.607505934174,5399.438877273909,6643.466132913516,6142.3263878092575
1389,160,160000,72,121012,160,4639.425186798535,2228.3769840363484,6686.216188907623,-193.17370891571045,0.5512585,0.002,0.009669065475463867,0.36504316329956055,0.00059114094,0.0033214577,4944.68927402061,4639.425186798535,6643.466132913516,6142.3263878092575
1390,160,160000,66,124389,160,4798.6051862543445,2148.497832573972,6699.817676067352,-197.64024543762207,0.60887605,0.002,0.011089801788330078,0.3716003894805908,0.0005793545,0.0029941238,4930.080865243984,4798.6051862543445,6643.466132913516,6142.3263878092575
1391,160,160000,63,124439,160,4801.974686313793,2142.9638878945157,6703.73965126276,-163.5385281443596,0.55078316,0.002,0.011242866516113281,0.37703824043273926,0.00065911125,0.0034715906,4917.270247350965,4801.974686313793,6643.466132913516,6142.3263878092575
1392,160,160000,64,128124,160,4938.12535605682,2078.160681487414,6713.339341521263,-192.1835748553276,0.4480135,0.002,0.011043071746826172,0.3814697265625,0.0006715262,0.00459769,4919.355758221551,4938.12535605682,6643.466132913516,6142.3263878092575
1393,160,160000,62,126227,160,4877.627220748365,2155.6308158210654,6648.825424253941,-193.99944525957108,0.44684213,0.002,0.011007547378540039,0.37903857231140137,0.00063439604,0.0041988157,4915.182904474233,4877.627220748365,6643.466132913516,6142.3263878092575
1394,160,160000,66,122819,160,4734.652540406957,2212.0350671456304,6693.209827244282,-158.28469690680504,0.4559032,0.002,0.010691404342651367,0.37018489837646484,0.0006397537,0.004114803,4897.129868067505,4734.652540406957,6643.466132913516,6142.3263878092575
1395,160,160000,63,126885,160,4899.8924921315165,2124.1612340073398,6781.056047797203,-198.73699313402176,0.53540987,0.002,0.010546207427978516,0.3811924457550049,0.0006285484,0.0034887418,4897.406130473906,4899.8924921315165,6643.466132913516,6142.3263878092575
1396,160,160000,53,132973,160,5144.687423075549,1915.3908022849478,6724.390500128269,-147.13449528813362,0.50741404,0.002,0.010806560516357422,0.3955376148223877,0.0006075596,0.004029587,4922.134259734071,5144.687423075549,6643.466132913516,6142.3263878092575
1397,160,160000,58,124298,160,4810.02874935884,2318.506175661018,6730.63365611434,-194.08221918344498,0.45606375,0.002,0.010654687881469727,0.3761610984802246,0.0006104764,0.0041257255,4910.923708696549,4810.02874935884,6643.466132913516,6142.3263878092575
1398,160,160000,60,128039,160,4944.936749453098,2078.749149683252,6700.493254303932,-189.47046542167664,0.43212587,0.002,0.011015176773071289,0.3792397975921631,0.0006158378,0.003801573,4914.325012772204,4944.936749453098,6643.466132913516,6142.3263878092575
1399,160,160000,67,128640,160,4962.193936770409,1937.0126264406906,6877.506156355143,-93.45733654499054,0.35950434,0.002,0.011797666549682617,0.38984203338623047,0.0006325181,0.0048135146,4919.111905172024,4962.193936770409,6643.466132913516,6142.3263878092575
1400,160,160000,59,128088,160,4948.042002063803,2099.717039850559,6802.968806266785,-186.7457287311554,0.5335787,0.002,0.009457111358642578,0.3896307945251465,0.0006039792,0.0036549903,4922.004914861202,4948.042002063803,6599.298817564901,6157.558802134446
1401,160,160000,64,122359,160,4713.2962305240335,2250.623720034653,6710.759066522121,-198.45873618125916,0.5233966,0.002,0.010187149047851562,0.3709397315979004,0.00062629074,0.003683418,4901.134046427485,4713.2962305240335,6599.298817564901,6157.558802134446
1402,160,160000,52,132461,160,5134.4741565616805,2062.0907100279182,6684.393363803625,-198.24091631174088,0.597342,0.002,0.011152267456054688,0.3957235813140869,0.0005956748,0.0030572228,4924.468057440905,5134.4741565616805,6599.298817564901,6157.558802134446
1403,160,160000,57,130016,160,5019.4374794117175,1982.956106686584,6747.327445447445,-189.51898992061615,0.52634513,0.002,0.010825634002685547,0.38686323165893555,0.0006139645,0.003601823,4933.964999637987,5019.4374794117175,6599.298817564901,6157.558802134446
1404,160,160000,63,127138,160,4905.046774154715,2062.245061058762,6745.124340474606,-176.63089001178741,0.5649456,0.002,0.010494470596313477,0.38315844535827637,0.00059861486,0.0033039153,4931.07317708966,4905.046774154715,6599.298817564901,6157.558802134446
1405,160,160000,52,135520,160,5257.825728545431,1832.790298941046,6748.980639517307,-166.64783704280853,0.5849203,0.002,0.01045370101928711,0.39766669273376465,0.0006098977,0.0031885095,4963.7484322352375,5257.825728545431,6599.298817564901,6157.558802134446
1406,160,160000,52,131481,160,5092.503701396473,2092.9020807794236,6725.457503259182,-195.70581886172295,0.56737053,0.002,0.010759353637695312,0.3905949592590332,0.0006074519,0.0033268481,4976.623959151361,5092.503701396473,6599.298817564901,6157.558802134446
1407,160,160000,63,124992,160,4825.6252568645405,2178.5446711553072,6723.26000931859,-195.6582562327385,0.47148857,0.002,0.01041555404663086,0.3732285499572754,0.0006196759,0.0039321594,4961.52408892268,4825.6252568645405,6599.298817564901,6157.558802134446
1408,160,160000,62,122713,160,4714.568919068202,2246.7420117434003,6724.81302934885,-192.3467852473259,0.49952695,0.002,0.01102304458618164,0.3691864013671875,0.0006131081,0.0037393868,4936.8285719372325,4714.568919068202,6599.298817564901,6157.558802134446
1409,160,160000,60,127821,160,4922.947363776713,2070.055327258674,6730.803030669689,-183.92838150262833,0.6081477,0.002,0.012032508850097656,0.37970638275146484,0.00066693965,0.0032290202,4935.440451121181,4922.947363776713,6599.298817564901,6157.558802134446
1410,160,160000,62,131327,160,5075.76349744238,1931.7572890848032,6654.894244372845,-71.16910660266876,0.5681079,0.002,0.010641098022460938,0.39003658294677734,0.0006506133,0.0035148915,4949.472755753301,5075.76349744238,6599.298817564901,6157.558802134446
1411,160,160000,57,130380,160,5031.853819217533,2059.76209738985,6624.215578079224,-175.3854238986969,0.5145957,0.002,0.011205196380615234,0.39178991317749023,0.0006193838,0.0037765056,4957.710862099724,5031.853819217533,6599.298817564901,6157.558802134446
1412,160,160000,53,126277,160,4872.2185678934675,2288.1265975330184,6665.150375753641,-197.61991637945175,0.55060345,0.002,0.01110529899597168,0.37718892097473145,0.0006092239,0.0033635981,4949.161632679099,4872.2185678934675,6599.298817564901,6157.558802134446
1413,160,160000,62,126869,160,4889.165557665937,2101.169473300682,6745.452558875084,-96.33426541090012,0.5597118,0.002,0.01137232780456543,0.3797423839569092,0.00062765274,0.0033077747,4943.162025177783,4889.165557665937,6599.298817564901,6157.558802134446
1414,160,160000,48,134146,160,5209.352828425169,1934.0199889914454,6752.192709296942,-185.280924141407,0.58740216,0.002,0.011704444885253906,0.3966331481933594,0.0006106421,0.0032068007,4969.781105502522,5209.352828425169,6599.298817564901,6157.558802134446
1415,160,160000,57,124266,160,4771.991275528167,2342.211415918628,6678.362448006868,-192.10675859451294,0.27090505,0.002,0.011157751083374023,0.38006043434143066,0.00074962614,0.008939562,4950.002122505086,4771.991275528167,6599.298817564901,6157.558802134446
1416,160,160000,68,127188,160,4897.595947382413,2088.2178339549314,6699.906067550182,-193.4315196275711,0.56128204,0.002,0.01036524772644043,0.3828420639038086,0.00065004086,0.0034454428,4944.761504992819,4897.595947382413,6599.298817564901,6157.558802134446
1417,160,160000,73,120022,160,4614.64180564098,2292.8755776409535,6739.168670296669,-191.78992629051208,0.5301751,0.002,0.01072835922241211,0.36455368995666504,0.00062909507,0.0035416186,4911.749535057635,4614.64180564098,6599.298817564901,6157.558802134446
1418,160,160000,51,133736,160,5181.533063586522,1997.3651124549583,6693.601872086525,-171.9549160003662,0.54531884,0.002,0.011141538619995117,0.39993977546691895,0.00061911275,0.0034073405,4938.727887910523,5181.533063586522,6599.298817564901,6157.558802134446
1419,160,160000,59,128838,160,4981.550110829063,2129.1006933052327,6690.189404666424,-150.49985614418983,0.51099175,0.002,0.010422945022583008,0.3878142833709717,0.00063204346,0.0036469102,4943.010110202378,4981.550110829063,6599.298817564901,6157.558802134446
1420,160,160000,59,127426,160,4920.429186528549,2110.0944621876224,6697.2796076238155,-186.11572334170341,0.5071997,0.002,0.010334253311157227,0.38167595863342285,0.00057911046,0.0036017336,4940.752017834995,4920.429186528549,6599.298817564901,6157.558802134446
1421,160,160000,58,134023,160,5205.862638491206,1898.9202450457813,6681.063711345196,-191.94416111707687,0.6000523,0.002,0.011500120162963867,0.39949679374694824,0.0005500984,0.0028032921,4967.2630799006165,5205.862638491206,6599.298817564901,6157.558802134446
1422,160,160000,56,132103,160,5137.589652310312,2003.399335129247,6789.44089782238,-192.91202783584595,0.5805864,0.002,0.010834455490112305,0.3958625793457031,0.0005696284,0.0030863658,4984.295737141587,5137.589652310312,6599.298817564901,6157.558802134446
1423,160,160000,64,127647,160,4937.851180812717,2014.183507034475,6789.592489004135,-155.71331477165222,0.5805735,0.002,0.012125730514526367,0.38205909729003906,0.0005584557,0.0031264909,4979.6512815087,4937.851180812717,6599.298817564901,6157.558802134446
1424,160,160000,59,124524,160,4813.301313465648,2212.3714416788484,6731.583749473095,-197.99759232997894,0.5346282,0.002,0.010873079299926758,0.3736753463745117,0.0005641033,0.0033766963,4963.016284704395,4813.301313465648,6599.298817564901,6157.558802134446
1425,160,160000,64,125086,160,4818.320732720941,2174.45197057857,6809.539528727531,-192.35098314285278,0.50687015,0.002,0.011255979537963867,0.37676239013671875,0.00062993617,0.0038316548,4948.54672950605,4818.320732720941,6599.298817564901,6157.558802134446
1426,160,160000,59,128317,160,4960.332563620526,2081.251750229434,6707.065693020821,-177.09630727767944,0.47414872,0.002,0.01085209846496582,0.3843245506286621,0.00063325564,0.0045211054,4949.725312917497,4960.332563620526,6599.298817564901,6157.558802134446
1427,160,160000,56,132046,160,5112.606077397056,1931.2912144671247,6684.01518279314,-180.85806781053543,0.5028235,0.002,0.011868476867675781,0.39226698875427246,0.0005854917,0.0035538003,4966.013389365453,5112.606077397056,6599.298817564901,6157.558802134446
1428,160,160000,56,128973,160,4988.566547423788,2078.3465956287996,6735.157289087772,-189.10786533355713,0.5610132,0.002,0.010993480682373047,0.3910408020019531,0.0006368678,0.003476698,4968.2687051712865,4988.566547423788,6599.298817564901,6157.558802134446
1429,160,160000,53,133646,160,5185.630295868777,1959.6912751150094,6715.87976449728,-201.11028045415878,0.4962545,0.002,0.01149296760559082,0.3990931510925293,0.00060507667,0.0036389828,4990.004864241036,5185.630295868777,6599.298817564901,6157.558802134446
1430,160,160000,73,118608,160,4556.992083325237,2276.759510143616,6681.941289901733,-201.2469311952591,0.5058529,0.002,0.009205102920532227,0.36028051376342773,0.0005835775,0.003676109,4946.703586149456,4556.992083325237,6599.298817564901,6157.558802134446
1431,160,160000,61,124121,160,4783.9620168449355,2264.7511928555464,6738.7545773983,-198.14170122146606,0.52613777,0.002,0.01057124137878418,0.37224507331848145,0.00059801183,0.0034958608,4930.429429219004,4783.9620168449355,6599.298817564901,6157.558802134446
1432,160,160000,64,122018,160,4701.676799207367,2253.59799443865,6700.058807343245,-183.87926799058914,0.5012035,0.002,0.010216951370239258,0.36583638191223145,0.0006049891,0.0036542937,4907.554166217841,4701.676799207367,6599.298817564901,6157.558802134446
1433,160,160000,62,128893,160,4980.287165441923,2067.9375068102054,6752.187062859535,-194.2618938088417,0.41777524,0.002,0.009799480438232422,0.38761138916015625,0.0006417271,0.0046182536,4914.827466140249,4980.287165441923,6599.298817564901,6157.558802134446
1434,160,160000,71,120147,160,4621.519652443286,2224.311568581805,6744.028913229704,-191.22528594732285,0.53726864,0.002,0.010828495025634766,0.3615241050720215,0.0006040966,0.0035011359,4885.496684770553,4621.519652443286,6599.298817564901,6157.558802134446
1435,160,160000,60,123886,160,4781.410629876516,2230.392703788239,6710.233194828033,-190.68902802467346,0.5810157,0.002,0.010703802108764648,0.3738117218017578,0.00061477476,0.0031706952,4875.0880792811495,4781.410629876516,6599.298817564901,6157.558802134446
1436,160,160000,53,130963,160,5077.362169143185,2130.889945093951,6681.237062931061,-192.75976264476776,0.55869216,0.002,0.010123491287231445,0.3918032646179199,0.000626806,0.0033785813,4895.315488267353,5077.362169143185,6599.298817564901,6157.558802134446
1437,160,160000,60,127094,160,4909.05850928938,2134.4518252933835,6706.292180299759,-201.00260496139526,0.5693379,0.002,0.00914311408996582,0.38549232482910156,0.00061878463,0.0032191388,4896.689790369556,4909.05850928938,6599.298817564901,6157.558802134446
1438,160,160000,54,132460,160,5139.615758614149,1981.4209798900006,6740.754988461733,-177.52375602722168,0.5929981,0.002,0.008226156234741211,0.39737439155578613,0.0006206787,0.003204301,4920.982387194015,5139.615758614149,6599.298817564901,6157.558802134446
1439,160,160000,76,117207,160,4468.004459424503,2294.8152195580847,6647.823246479034,-188.7332279086113,0.4151577,0.002,0.009970664978027344,0.35553836822509766,0.0006129706,0.004725978,4875.684594417064,4468.004459424503,6599.298817564901,6157.558802134446
1440,160,160000,58,130093,160,5034.075550641306,2015.4389980990904,6728.832249343395,-68.07196176052094,0.585017,0.002,0.01111149787902832,0.38809752464294434,0.0006068765,0.0033169352,4891.523690039488,5034.075550641306,6599.298817564901,6157.558802134446
1441,160,160000,55,130482,160,5063.765366498008,2075.1666850527795,6706.550510942936,-198.53189831972122,0.56655884,0.002,0.010825872421264648,0.3894071578979492,0.0006139886,0.003328655,4908.747857685341,5063.765366498008,6599.298817564901,6157.558802134446
1442,160,160000,59,128788,160,4984.246277877316,2113.5259377932093,6763.436095416546,-176.2250216603279,0.5678108,0.002,0.011409521102905273,0.387423038482666,0.0006092158,0.0032863542,4916.297699704539,4984.246277877316,6599.298817564901,6157.558802134446
1443,160,160000,68,121646,160,4685.9484158404175,2232.67572933953,6716.005972802639,-200.86084204912186,0.5648158,0.002,0.01073455810546875,0.3626439571380615,0.00064093905,0.0033773147,4893.262771318127,4685.9484158404175,6599.298817564901,6157.558802134446
1444,160,160000,47,137115,160,5330.0988558333365,1861.3220630800424,6737.8534970879555,-185.64117747545242,0.57700676,0.002,0.010958194732666016,0.40864014625549316,0.0006619841,0.0033222064,4936.946379769649,5330.0988558333365,6599.298817564901,6157.558802134446
1445,160,160000,62,125506,160,4851.645920747705,2188.615653918719,6763.685001820326,-140.44380417466164,0.5495987,0.002,0.009975671768188477,0.3741118907928467,0.0006395353,0.003409572,4928.416333867454,4851.645920747705,6599.298817564901,6157.558802134446
1446,160,160000,57,127131,160,4920.725032455846,2223.353564923132,6697.205834120512,-171.38122668862343,0.58092606,0.002,0.01113581657409668,0.3831796646118164,0.00063015276,0.0031673014,4927.647203726294,4920.725032455846,6599.298817564901,6157.558802134446
1447,160,160000,61,126496,160,4895.915272336826,2133.6862271452064,6699.179932832718,-178.98876839876175,0.57602036,0.002,0.010885000228881836,0.38103747367858887,0.0006308207,0.003172651,4924.474010587347,4895.915272336826,6599.298817564901,6157.558802134446
1448,160,160000,62,122102,160,4685.042958401144,2320.1550647664753,6741.912877678871,-200.86586344242096,0.4350762,0.002,0.009996175765991211,0.36615538597106934,0.0006451386,0.0051535666,4900.530905368727,4685.042958401144,6599.298817564901,6157.558802134446
1449,160,160000,64,122366,160,4722.898876832519,2284.4152250871107,6767.823675096035,-183.52923634648323,0.387607,0.002,0.010055065155029297,0.3724372386932373,0.0006597593,0.005409971,4882.767702515106,4722.898876832519,6599.298817564901,6157.558802134446
1450,160,160000,56,127905,160,4948.658774807025,2152.629614964037,6848.771202087402,-198.06346952915192,0.4540436,0.002,0.01090860366821289,0.3815624713897705,0.0006223651,0.0042775124,4889.3568097442985,4948.658774807025,6618.419554714766,6172.425278024133
