step,paths_init,samples_init,paths_truncated,samples_update,paths_update,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,train_score,eval_score,avg_eval_score
1339,160,160000,38,141292,160,4868.365895906556,1572.7612583305304,6467.111408621073,-199.3170464336872,2.5992262,0.02,0.010201692581176758,0.3199024200439453,0.0052943993,0.0057401843,4870.142894030388,4868.365895906556,5832.839257773007,5635.578928156137
1340,160,160000,38,140362,160,4835.039911993034,1587.3368588761805,6286.131386727095,-185.20417860150337,2.4781566,0.02,0.010837554931640625,0.324937105178833,0.0053726737,0.006683763,4866.6325958266525,4835.039911993034,5832.839257773007,5635.578928156137
1341,160,160000,41,137735,160,4742.87547293203,1742.475936975527,6362.384507954121,-194.45439365506172,2.4227357,0.02,0.011011838912963867,0.32045698165893555,0.005453427,0.0073531624,4854.25688353719,4742.87547293203,5832.839257773007,5635.578928156137
1342,160,160000,34,143069,160,4903.695606588107,1439.434077008983,6275.455580919981,-195.17094099521637,2.3678248,0.02,0.012401103973388672,0.32793450355529785,0.005776639,0.007275561,4859.200755842282,4903.695606588107,5832.839257773007,5635.578928156137
1343,160,160000,31,145353,160,5031.103165562265,1400.5170242266363,6420.998638629913,-194.46690997481346,2.376379,0.02,0.012120962142944336,0.32921862602233887,0.0053769005,0.006938478,4876.39099681428,5031.103165562265,5832.839257773007,5635.578928156137
1344,160,160000,44,138040,160,4753.881525500212,1667.982792334289,6403.1245357990265,-199.19295454025269,2.4052348,0.02,0.010549545288085938,0.31856751441955566,0.0057713017,0.007065356,4864.140049682873,4753.881525500212,5832.839257773007,5635.578928156137
1345,160,160000,38,139009,160,4800.538121487014,1667.143447616512,6432.219939470291,-195.99410662055016,2.6326263,0.02,0.01063394546508789,0.32087206840515137,0.0057051843,0.005685929,4857.779856863287,4800.538121487014,5832.839257773007,5635.578928156137
1346,160,160000,41,138404,160,4769.108455030248,1637.2874580061714,6424.036896467209,-171.6025204360485,2.2046416,0.02,0.010816097259521484,0.32007288932800293,0.005162414,0.004118597,4848.912716679983,4769.108455030248,5832.839257773007,5635.578928156137
1347,160,160000,42,137720,160,4737.286099333409,1622.9721822215652,6407.204227089882,47.34992650151253,1.8250028,0.02,0.011880874633789062,0.31406235694885254,0.005662537,0.010505876,4837.750054945325,4737.286099333409,5832.839257773007,5635.578928156137
1348,160,160000,37,139675,160,4819.3826887195,1630.85954036779,6500.434246748686,-199.81409725546837,2.5670185,0.02,0.010013580322265625,0.31844449043273926,0.006487903,0.0077398885,4835.913318322742,4819.3826887195,5832.839257773007,5635.578928156137
1349,160,160000,37,140492,160,4828.401444212161,1542.4125692223222,6412.7411922216415,-172.20660531520844,2.4914238,0.02,0.009960651397705078,0.3233461380004883,0.005896221,0.0070175603,4835.1621309116845,4828.401444212161,5832.839257773007,5635.578928156137
1350,160,160000,45,135683,160,4656.314058946538,1692.9846361185407,6373.706826508045,-25.97897407412529,2.259219,0.02,0.009857177734375,0.31004905700683594,0.0056496,0.008356983,4817.27732371517,4656.314058946538,5865.565710267243,5643.509506849624
1351,160,160000,45,136433,160,4685.406962847524,1720.6358359570308,6450.595450520515,-195.94302308559418,2.3291624,0.02,0.009876489639282227,0.3121616840362549,0.0062946742,0.0040479526,4804.090287628405,4685.406962847524,5865.565710267243,5643.509506849624
1352,160,160000,47,137836,160,4742.213856448327,1593.372521648419,6482.91606760025,-194.44698226451874,2.0585175,0.02,0.010056734085083008,0.31402158737182617,0.005727179,0.008033838,4797.902644510397,4742.213856448327,5865.565710267243,5643.509506849624
1353,160,160000,34,146883,160,5055.844529392943,1283.915995637999,6416.644761860371,-198.74505922198296,1.9337261,0.02,0.010456323623657227,0.33325767517089844,0.0047554756,0.004696956,4823.696832998652,5055.844529392943,5865.565710267243,5643.509506849624
1354,160,160000,37,144568,160,4982.629971422721,1404.250678579923,6434.9773340672255,-198.9519383907318,1.9314919,0.02,0.010100841522216797,0.3288874626159668,0.0052335705,0.0130434465,4839.590146841059,4982.629971422721,5865.565710267243,5643.509506849624
1355,160,160000,39,142433,160,4903.765659582522,1415.130671484258,6368.261719465256,-190.80760246515274,2.34474,0.02,0.01045989990234375,0.32669615745544434,0.0050875903,0.005596727,4846.007698115206,4903.765659582522,5865.565710267243,5643.509506849624
1356,160,160000,38,138964,160,4779.084756992199,1653.8815157686042,6337.883349150419,-75.796909481287,2.2097554,0.02,0.009918689727783203,0.320192813873291,0.004958532,0.006881457,4839.315404002905,4779.084756992199,5865.565710267243,5643.509506849624
1357,160,160000,47,138125,160,4760.732182488684,1608.460676990681,6472.523562639952,-191.2732348740101,2.1046631,0.02,0.01110219955444336,0.3174254894256592,0.005307922,0.003901042,4831.457081851483,4760.732182488684,5865.565710267243,5643.509506849624
1358,160,160000,39,141257,160,4882.054019423388,1601.6136352845945,6442.054466128349,-193.17918348312378,2.4911053,0.02,0.010048866271972656,0.32585954666137695,0.0055610514,0.0066833906,4836.516775608673,4882.054019423388,5865.565710267243,5643.509506849624
1359,160,160000,32,144089,160,4986.525803882908,1438.1969636720432,6465.894101798534,-160.54285073280334,2.3933873,0.02,0.011597871780395508,0.33221888542175293,0.00518259,0.0073894877,4851.5176784360965,4986.525803882908,5865.565710267243,5643.509506849624
1360,160,160000,27,147925,160,5114.818281119597,1294.753131821683,6424.297530293465,-192.8612025976181,1.9967965,0.02,0.009799957275390625,0.33704185485839844,0.005052715,0.00078911893,4877.847738704447,5114.818281119597,5865.565710267243,5643.509506849624
1361,160,160000,31,143040,160,4926.0072202905085,1476.790067305405,6398.823651462793,135.99398118257523,1.8628757,0.02,0.00994729995727539,0.3277008533477783,0.005137431,0.018101394,4882.663686863053,4926.0072202905085,5865.565710267243,5643.509506849624
1362,160,160000,40,137224,160,4674.357200643653,1728.302125172943,6357.643491238356,-173.66844475269318,2.0983582,0.02,0.009368181228637695,0.3175387382507324,0.0055315294,0.009134984,4861.833038241113,4674.357200643653,5865.565710267243,5643.509506849624
1363,160,160000,34,142702,160,4926.771145931352,1486.2164664525435,6496.953336983919,-200.91386079788208,1.898991,0.02,0.009922504425048828,0.32353901863098145,0.0050603123,0.0041554887,4868.326849010137,4926.771145931352,5865.565710267243,5643.509506849624
1364,160,160000,41,139516,160,4787.559661214985,1601.9533600266225,6401.8375109136105,-193.11943435668945,2.4382362,0.02,0.01019430160522461,0.3192484378814697,0.0054123816,0.007317161,4860.250130230622,4787.559661214985,5865.565710267243,5643.509506849624
1365,160,160000,36,139620,160,4812.173259337898,1670.585362466042,6478.826436281204,-193.00253343582153,2.4471905,0.02,0.009863853454589844,0.31765246391296387,0.005457749,0.006500177,4855.442443141349,4812.173259337898,5865.565710267243,5643.509506849624
1366,160,160000,43,136534,160,4698.493925798126,1675.0430342299026,6452.830299407244,-198.8477105051279,2.3246174,0.02,0.010685920715332031,0.31362438201904297,0.006133777,0.00924732,4839.747591407027,4698.493925798126,5865.565710267243,5643.509506849624
1367,160,160000,40,137626,160,4724.727915578801,1678.0282345293247,6404.7055034041405,-185.63613373041153,1.2476214,0.02,0.010681867599487305,0.3142247200012207,0.004539986,0.026462132,4828.245623824205,4724.727915578801,5865.565710267243,5643.509506849624
1368,160,160000,34,139942,160,4819.3373861867,1637.366067882489,6341.798108249903,-194.6864872276783,2.0335004,0.02,0.010087966918945312,0.32202887535095215,0.0047839214,0.009843035,4827.354800060454,4819.3373861867,5865.565710267243,5643.509506849624
1369,160,160000,45,135689,160,4621.367377270525,1669.1770491521338,6448.4626778662205,-103.36076831817627,2.1601784,0.02,0.009813785552978516,0.31000351905822754,0.005292669,0.0091770645,4806.756057781461,4621.367377270525,5865.565710267243,5643.509506849624
1370,160,160000,37,140252,160,4814.862784787826,1643.1215962189285,6501.7196524739265,-161.00766623020172,1.6944379,0.02,0.0099639892578125,0.3212709426879883,0.0055209706,0.01624281,4807.566730482098,4814.862784787826,5865.565710267243,5643.509506849624
1371,160,160000,31,144530,160,4980.77640666347,1421.1915511620487,6399.067532122135,-179.65700381994247,1.9794269,0.02,0.010266780853271484,0.3301358222961426,0.0047446783,0.010324826,4824.887698100236,4980.77640666347,5865.565710267243,5643.509506849624
1372,160,160000,27,144483,160,4979.281638968457,1480.8238010046907,6413.2177575826645,-191.17356604337692,1.6069102,0.02,0.010013341903686523,0.328657865524292,0.0052075214,0.0125379935,4840.327092187058,4979.281638968457,5865.565710267243,5643.509506849624
1373,160,160000,31,145975,160,5025.785019815992,1299.110523555179,6324.778044402599,-192.59663301706314,1.6441976,0.02,0.01007390022277832,0.33237338066101074,0.0045602964,0.016743453,4858.872884949952,5025.785019815992,5865.565710267243,5643.509506849624
1374,160,160000,25,147347,160,5114.038171875198,1340.9018429580517,6453.24319434166,-94.44849899411201,2.0276341,0.02,0.010272979736328125,0.33576321601867676,0.004915082,0.0059973635,4884.389413642477,5114.038171875198,5865.565710267243,5643.509506849624
1375,160,160000,36,141174,160,4866.087356266193,1520.1947813861418,6441.269153892994,-200.99892956018448,2.396255,0.02,0.009930849075317383,0.32074499130249023,0.005423942,0.007084584,4882.559207904848,4866.087356266193,5865.565710267243,5643.509506849624
1376,160,160000,33,142683,160,4916.655077897664,1557.676748990111,6429.91823169589,245.76924017071724,2.3059266,0.02,0.009918928146362305,0.3226792812347412,0.0056307237,0.007823832,4885.96879490413,4916.655077897664,5865.565710267243,5643.509506849624
1377,160,160000,32,143853,160,4988.33574335752,1495.6852658349887,6406.707719326019,-201.53207311034203,2.0499845,0.02,0.011166572570800781,0.33079957962036133,0.005594235,0.0036658533,4896.205489749469,4988.33574335752,5865.565710267243,5643.509506849624
1378,160,160000,29,145171,160,4999.392838694015,1370.0947436103002,6411.017103970051,-163.51789812743664,2.449372,0.02,0.010586977005004883,0.33111095428466797,0.0057278485,0.007543208,4906.524224643924,4999.392838694015,5865.565710267243,5643.509506849624
1379,160,160000,40,138008,160,4751.2415198650215,1708.8025780512585,6446.359043955803,-198.65892830491066,2.2362788,0.02,0.009664058685302734,0.318554162979126,0.005039371,0.006433226,4890.995954166034,4751.2415198650215,5865.565710267243,5643.509506849624
1380,160,160000,23,149241,160,5158.995879575517,1231.0253489567842,6363.093965381384,287.2846857011318,2.5075507,0.02,0.01063990592956543,0.34003734588623047,0.0060487827,0.007796265,4917.795946706982,5158.995879575517,5865.565710267243,5643.509506849624
1381,160,160000,35,143647,160,4949.972689361032,1448.4482016105103,6449.047118663788,-193.15388277173042,2.4937987,0.02,0.009922981262207031,0.3275718688964844,0.005609912,0.008094046,4921.013620972387,4949.972689361032,5865.565710267243,5643.509506849624
1382,160,160000,28,143503,160,4963.7877301830795,1531.2638791385793,6375.237180233002,-182.5435767173767,2.4471452,0.02,0.010070085525512695,0.32930803298950195,0.0053584734,0.008892788,4925.2910318934555,4963.7877301830795,5865.565710267243,5643.509506849624
1383,160,160000,34,143936,160,4959.186922504008,1430.3280204386122,6395.756045460701,-199.3131894171238,2.428023,0.02,0.00998830795288086,0.3297116756439209,0.005943211,0.006872732,4928.68062095451,4959.186922504008,5865.565710267243,5643.509506849624
1384,160,160000,27,145564,160,5057.403257325944,1433.8144138413622,6408.820836216211,-193.67660987377167,2.4733346,0.02,0.009597539901733398,0.32854771614074707,0.0059598144,0.0068280026,4941.552884591653,5057.403257325944,5865.565710267243,5643.509506849624
1385,160,160000,41,137974,160,4759.024827014841,1691.9466194084468,6529.026156157255,-199.20785638689995,2.3037827,0.02,0.010740041732788086,0.3185539245605469,0.005382436,0.0081051625,4923.300078833972,4759.024827014841,5865.565710267243,5643.509506849624
1386,160,160000,27,146780,160,5087.238450432755,1339.6715696453955,6396.156804531813,-191.64823883771896,1.9065485,0.02,0.011183977127075195,0.33474040031433105,0.0049714083,0.009938601,4939.69391599385,5087.238450432755,5865.565710267243,5643.509506849624
1387,160,160000,39,141636,160,4880.980962126702,1505.6759438860906,6507.222252935171,-179.08121699094772,2.008228,0.02,0.009629487991333008,0.3241100311279297,0.005593496,0.010418275,4933.822620607136,4880.980962126702,5865.565710267243,5643.509506849624
1388,160,160000,37,141833,160,4887.8740514310075,1499.2787686592924,6390.8592321276665,101.77732819318771,2.3492157,0.02,0.009856939315795898,0.32624220848083496,0.006176896,0.009298796,4929.227763689523,4887.8740514310075,5865.565710267243,5643.509506849624
1389,160,160000,51,133776,160,4558.0141338490885,1777.42029016312,6421.077058315277,-199.5907063484192,1.8780785,0.02,0.009659290313720703,0.3047361373901367,0.0052977405,0.013264326,4892.10640070548,4558.0141338490885,5865.565710267243,5643.509506849624
1390,160,160000,30,143890,160,4987.614213449694,1487.5288659985508,6399.040100187063,-18.050442695617676,1.835523,0.02,0.010669469833374023,0.33213138580322266,0.004971295,0.008624103,4901.657181979902,4987.614213449694,5865.565710267243,5643.509506849624
1391,160,160000,41,136566,160,4696.841924577207,1707.8506216523785,6412.212470769882,-168.40349632501602,2.2252336,0.02,0.009939193725585938,0.31105804443359375,0.005794275,0.0050651915,4881.175656239633,4696.841924577207,5865.565710267243,5643.509506849624
1392,160,160000,42,141118,160,4885.2660438485445,1475.2471642329695,6496.70468890667,-76.96297910809517,2.27466,0.02,0.010264158248901367,0.3254384994506836,0.005551623,0.008045042,4881.584695000524,4885.2660438485445,5865.565710267243,5643.509506849624
1393,160,160000,41,138667,160,4775.189393634815,1712.4784819088632,6404.290343731642,-198.52809870243073,2.491044,0.02,0.009702444076538086,0.31536054611206055,0.005683718,0.0084575955,4870.945164863954,4775.189393634815,5865.565710267243,5643.509506849624
1394,160,160000,41,137303,160,4730.8219418884255,1698.5718528182952,6498.689143180847,-199.36723774671555,2.2114851,0.02,0.009878396987915039,0.3129432201385498,0.005589142,0.006894253,4856.932842566402,4730.8219418884255,5865.565710267243,5643.509506849624
1395,160,160000,46,135239,160,4641.364345126412,1710.5984984190115,6388.494913876057,-198.10122001171112,2.3485801,0.02,0.009504318237304688,0.311812162399292,0.0049028466,0.00727595,4835.375992822403,4641.364345126412,5865.565710267243,5643.509506849624
1396,160,160000,33,143550,160,4943.35718887439,1504.3428284598206,6457.026864558458,-175.7982933819294,1.9645923,0.02,0.01034092903137207,0.3300356864929199,0.00589566,0.009852113,4846.174112427601,4943.35718887439,5865.565710267243,5643.509506849624
1397,160,160000,37,145265,160,4974.221306838934,1322.075051155154,6399.904901146889,96.22905841469765,1.9207298,0.02,0.011262178421020508,0.33495163917541504,0.005585883,0.0088140145,4858.978831868735,4974.221306838934,5865.565710267243,5643.509506849624
1398,160,160000,47,134271,160,4607.2971374616955,1710.2735341208142,6349.5683161616325,-191.3210687637329,2.4054723,0.02,0.009688138961791992,0.3107945919036865,0.005126369,0.00651294,4833.810662428031,4607.2971374616955,5865.565710267243,5643.509506849624
1399,160,160000,36,139684,160,4819.102556451782,1615.7470640909853,6479.022515356541,-192.3024846613407,2.2020025,0.02,0.009727716445922852,0.3222055435180664,0.00567957,0.007244857,4832.339851830406,4819.102556451782,5865.565710267243,5643.509506849624
1400,160,160000,41,138876,160,4796.698721452989,1634.5233873761442,6328.838468432426,-198.79000228643417,2.279312,0.02,0.010094404220581055,0.31839942932128906,0.00541276,0.0075010806,4828.775738792664,4796.698721452989,5837.611776736935,5649.979582512535
1401,160,160000,43,137777,160,4751.510820746143,1677.916966511415,6396.809754699469,-197.56255012750626,1.9916989,0.02,0.010562658309936523,0.31401991844177246,0.004584318,0.009624055,4821.049246988012,4751.510820746143,5837.611776736935,5649.979582512535
1402,160,160000,33,140700,160,4873.141746115032,1599.9451543791222,6507.927721381187,-193.5019364953041,2.6952116,0.02,0.012433528900146484,0.32112836837768555,0.006287841,0.006540384,4826.258496900714,4873.141746115032,5837.611776736935,5649.979582512535
1403,160,160000,25,146383,160,5086.190427814237,1443.940726253959,6499.933886319399,-199.43533366918564,2.0859957,0.02,0.010221004486083984,0.33253931999206543,0.0051125875,0.011188341,4852.2516899920665,5086.190427814237,5837.611776736935,5649.979582512535
1404,160,160000,33,140810,160,4860.458718418144,1625.3678620098754,6384.661020100117,-200.0637280344963,2.3769505,0.02,0.010973215103149414,0.32499241828918457,0.0057616425,0.0077548064,4853.072392834674,4860.458718418144,5837.611776736935,5649.979582512535
1405,160,160000,46,133820,160,4594.97012033388,1782.1373577164147,6380.418754249811,-200.03877025842667,2.2151132,0.02,0.011000394821166992,0.3112344741821289,0.0053017624,0.006387515,4827.262165584595,4594.97012033388,5837.611776736935,5649.979582512535
1406,160,160000,34,140258,160,4860.437805902213,1628.9270583948146,6528.124476581812,-190.36862808465958,2.097813,0.02,0.011069297790527344,0.3218419551849365,0.005537,0.009117801,4830.579729616356,4860.437805902213,5837.611776736935,5649.979582512535
1407,160,160000,32,143336,160,4935.288285763096,1515.0562793791273,6431.436761379242,-31.91932487487793,1.8791796,0.02,0.010402917861938477,0.3265683650970459,0.0055579324,0.020843994,4841.050585231031,4935.288285763096,5837.611776736935,5649.979582512535
1408,160,160000,37,138064,160,4775.6866993247995,1731.4766698426304,6421.667709171772,-191.10376146435738,2.4051151,0.02,0.011250972747802734,0.3175497055053711,0.005283752,0.006618388,4834.514196640407,4775.6866993247995,5837.611776736935,5649.979582512535
1409,160,160000,34,144560,160,4998.216114257276,1375.738848426375,6421.303122758865,419.1768431663513,2.3299165,0.02,0.012573480606079102,0.3344240188598633,0.0048232316,0.009331355,4850.884388402094,4998.216114257276,5837.611776736935,5649.979582512535
1410,160,160000,35,143519,160,4972.158236940671,1469.9214760157324,6442.821079999208,-199.56650292873383,2.1157954,0.02,0.011350393295288086,0.32596421241760254,0.00484564,0.0036116373,4863.011773255952,4972.158236940671,5837.611776736935,5649.979582512535
1411,160,160000,40,137363,160,4743.46831460828,1701.395102631911,6359.577265322208,-190.0047369301319,2.0613885,0.02,0.011045217514038086,0.31842708587646484,0.0063284608,0.009542659,4851.057427391185,4743.46831460828,5837.611776736935,5649.979582512535
1412,160,160000,39,142440,160,4915.390981938317,1422.064135178436,6441.426358163357,186.89095160365105,2.1502912,0.02,0.010500907897949219,0.3252546787261963,0.0054733376,0.0057397317,4857.490782845898,4915.390981938317,5837.611776736935,5649.979582512535
1413,160,160000,37,141094,160,4895.680468442943,1624.1020903324907,6392.927577286959,-198.94951221346855,1.99141,0.02,0.010357141494750977,0.320648193359375,0.0053689536,0.01109653,4861.309751405603,4895.680468442943,5837.611776736935,5649.979582512535
1414,160,160000,29,145984,160,5039.687492459547,1374.6874791317975,6388.580066561699,-120.81918808817863,2.3226283,0.02,0.010762929916381836,0.33643579483032227,0.005059021,0.008212514,4879.147525510997,5039.687492459547,5837.611776736935,5649.979582512535
1415,160,160000,31,140276,160,4844.181848814851,1710.721698579157,6521.477314978838,-198.4387324154377,1.5807598,0.02,0.010669231414794922,0.324770450592041,0.0051818155,0.017875891,4875.6509578413825,4844.181848814851,5837.611776736935,5649.979582512535
1416,160,160000,35,144356,160,5008.18885072805,1382.3802599209143,6415.718920707703,153.40339130163193,1.8117886,0.02,0.010410308837890625,0.3284282684326172,0.005045874,0.0011337996,4888.904747130049,5008.18885072805,5837.611776736935,5649.979582512535
1417,160,160000,33,144528,160,5033.664087793999,1455.657749893846,6452.290147811174,-69.09978541731834,2.226217,0.02,0.014616250991821289,0.3316783905029297,0.0052520493,0.0068492964,4903.380681196444,5033.664087793999,5837.611776736935,5649.979582512535
1418,160,160000,24,149176,160,5181.877838990093,1187.9585542746815,6366.861991405487,486.537575006485,2.7277844,0.02,0.010671615600585938,0.3428537845611572,0.00641692,0.0062786993,4931.2303969758095,5181.877838990093,5837.611776736935,5649.979582512535
1419,160,160000,30,144680,160,5003.181745870412,1447.2640632750717,6535.134131282568,-197.3587582707405,2.3981826,0.02,0.010331392288208008,0.33162617683410645,0.0056855604,0.008207124,4938.42553186527,5003.181745870412,5837.611776736935,5649.979582512535
1420,160,160000,34,145957,160,5059.089924205374,1316.4257527929076,6386.575925290585,-200.2836629152298,2.281104,0.02,0.011999368667602539,0.33537864685058594,0.0052099153,0.008125307,4950.491971099281,5059.089924205374,5837.611776736935,5649.979582512535
1421,160,160000,36,143725,160,4988.938323327713,1439.5946959002135,6482.905924469233,-138.48492643237114,1.784016,0.02,0.012851476669311523,0.33431053161621094,0.0057178335,0.0075021256,4954.336606322124,4988.938323327713,5837.611776736935,5649.979582512535
1422,160,160000,37,140927,160,4873.632169589214,1562.4296701731616,6441.627624541521,-199.73346188664436,2.2807765,0.02,0.01047825813293457,0.324723482131958,0.006188933,0.008890096,4946.266162648833,4873.632169589214,5837.611776736935,5649.979582512535
1423,160,160000,30,143514,160,4995.474344947283,1523.1581676678638,6461.631449729204,-191.5201726257801,2.3600452,0.02,0.011424541473388672,0.32574915885925293,0.005394175,0.0062786806,4951.186980878678,4995.474344947283,5837.611776736935,5649.979582512535
1424,160,160000,28,145584,160,5064.771480099764,1391.3183748541735,6392.024379640818,-200.21057242155075,2.3596435,0.02,0.011106252670288086,0.33452558517456055,0.005933505,0.006644275,4962.545430800787,5064.771480099764,5837.611776736935,5649.979582512535
1425,160,160000,35,142148,160,4921.1698937239125,1509.965107243008,6327.856200903654,-199.86787867546082,2.0479205,0.02,0.011929988861083984,0.3286721706390381,0.0052107275,0.0048560034,4958.407877093099,4921.1698937239125,5837.611776736935,5649.979582512535
1426,160,160000,34,142359,160,4956.822949910723,1539.770261631749,6369.510364592075,102.60698813199997,1.8406357,0.02,0.013311147689819336,0.32555580139160156,0.0050630295,0.01183995,4958.249384374862,4956.822949910723,5837.611776736935,5649.979582512535
1427,160,160000,38,139879,160,4798.956042758189,1556.8552647225833,6453.527690201998,22.17384961247444,2.1088822,0.02,0.010803937911987305,0.32831764221191406,0.00615199,0.011221219,4942.320050213195,4798.956042758189,5837.611776736935,5649.979582512535
1428,160,160000,42,140166,160,4827.594238574617,1547.846636217783,6385.8245305120945,-75.87928473949432,1.8727584,0.02,0.01112055778503418,0.32481908798217773,0.0054133073,0.009926733,4930.847469049338,4827.594238574617,5837.611776736935,5649.979582512535
1429,160,160000,38,141002,160,4904.699572089967,1545.6163683957518,6409.193257331848,97.40370664000511,2.1048388,0.02,0.011953115463256836,0.3243224620819092,0.0047679595,0.0073317178,4928.2326793534,4904.699572089967,5837.611776736935,5649.979582512535
1430,160,160000,39,139403,160,4814.857265234273,1599.0483840034963,6353.116014510393,59.206644743680954,2.415172,0.02,0.010009765625,0.31775808334350586,0.0055935257,0.006908823,4916.895137941488,4814.857265234273,5837.611776736935,5649.979582512535
1431,160,160000,43,139419,160,4819.834087244701,1548.3524038906303,6444.102977216244,-199.23159742355347,1.8969222,0.02,0.010244369506835938,0.31844091415405273,0.0057566785,0.015562406,4907.18903287181,4819.834087244701,5837.611776736935,5649.979582512535
1432,160,160000,44,135660,160,4667.2677931238895,1760.6994925024387,6405.824115887284,-195.1704085469246,1.4205289,0.02,0.009860038757324219,0.31348419189453125,0.005177038,0.017025877,4883.196908897018,4667.2677931238895,5837.611776736935,5649.979582512535
1433,160,160000,37,142164,160,4922.92529937867,1475.1264051810433,6366.242866754532,-102.87073343992233,2.0059617,0.02,0.01093912124633789,0.3243105411529541,0.0054088715,0.00615553,4887.169747945183,4922.92529937867,5837.611776736935,5649.979582512535
1434,160,160000,37,141095,160,4844.263613399491,1638.950172701113,6365.61891078949,-182.11220583319664,2.1925569,0.02,0.01208043098449707,0.32955026626586914,0.0053883744,0.00873049,4882.879134490614,4844.263613399491,5837.611776736935,5649.979582512535
1435,160,160000,39,137560,160,4753.256575431255,1738.0218319041594,6425.80280816555,-198.7356063425541,2.1840045,0.02,0.010200023651123047,0.31775331497192383,0.006052358,0.007963575,4869.916878584678,4753.256575431255,5837.611776736935,5649.979582512535
1436,160,160000,33,144827,160,5037.465556452051,1347.298545815203,6386.680524051189,-93.80021226406097,2.053967,0.02,0.011532783508300781,0.33472514152526855,0.005436968,0.009146601,4886.671746371416,5037.465556452051,5837.611776736935,5649.979582512535
1437,160,160000,39,139246,160,4808.397534518037,1551.0106355651249,6393.16193690896,-90.41672667860985,2.373003,0.02,0.011235952377319336,0.31671667098999023,0.0056671295,0.00600815,4878.844325186078,4808.397534518037,5837.611776736935,5649.979582512535
1438,160,160000,39,140720,160,4853.0632849615995,1542.402260469013,6363.123368084431,-196.7552534043789,2.3704402,0.02,0.011713981628417969,0.32256436347961426,0.0057426356,0.008265004,4876.266221163631,4853.0632849615995,5837.611776736935,5649.979582512535
1439,160,160000,38,138670,160,4805.965666636638,1674.350142197933,6387.503992408514,-56.94994813203812,2.1162388,0.02,0.011271476745605469,0.31618785858154297,0.0051667155,0.006299183,4869.236165710931,4805.965666636638,5837.611776736935,5649.979582512535
1440,160,160000,39,142035,160,4903.440687678381,1541.0947996048963,6400.046670228243,-144.4214382171631,2.2608547,0.02,0.009676933288574219,0.32506656646728516,0.0050651454,0.007573681,4872.656617907677,4903.440687678381,5837.611776736935,5649.979582512535
1441,160,160000,33,142940,160,4952.626343166548,1535.2065184044984,6344.029499590397,-199.29033157229424,1.8250643,0.02,0.009940862655639648,0.3273007869720459,0.0050853565,0.0184285,4880.653590433564,4952.626343166548,5837.611776736935,5649.979582512535
1442,160,160000,30,142487,160,4959.181823319383,1531.8570506355788,6438.114098697901,-167.86109882593155,2.2826343,0.02,0.01050114631652832,0.32649660110473633,0.005422736,0.006635675,4888.506413722146,4959.181823319383,5837.611776736935,5649.979582512535
1443,160,160000,27,145453,160,5068.716746980138,1426.133728767018,6448.64268681407,-94.23449286818504,2.2990787,0.02,0.009950637817382812,0.33447265625,0.005776008,0.0050861323,4906.527447047945,5068.716746980138,5837.611776736935,5649.979582512535
1444,160,160000,37,143428,160,4985.427796712145,1390.6027652461603,6446.273930341005,207.2032649219036,2.217008,0.02,0.009897232055664062,0.32597970962524414,0.005080985,0.006738631,4914.417482014365,4985.427796712145,5837.611776736935,5649.979582512535
1445,160,160000,43,135795,160,4697.546337161772,1740.2925841392625,6400.4611856639385,-199.75744491815567,1.594674,0.02,0.009473800659179688,0.31149792671203613,0.0050951955,0.02690542,4892.730367529107,4697.546337161772,5837.611776736935,5649.979582512535
1446,160,160000,33,141982,160,4940.244277607184,1557.3671736904155,6404.181910991669,-51.448549926280975,2.2455952,0.02,0.010113000869750977,0.3279602527618408,0.004959764,0.005276926,4897.481758536915,4940.244277607184,5837.611776736935,5649.979582512535
1447,160,160000,48,133940,160,4624.904611408338,1771.802870781521,6367.96092069149,-176.473647326231,2.5706716,0.02,0.011176109313964844,0.3095383644104004,0.0049836515,0.0057908297,4870.224043824057,4624.904611408338,5837.611776736935,5649.979582512535
1448,160,160000,34,143627,160,4970.4647173730655,1514.5884872915524,6357.380657851696,-178.222523778677,2.0168512,0.02,0.011324167251586914,0.33144116401672363,0.0063054594,0.00808285,4880.248111178958,4970.4647173730655,5837.611776736935,5649.979582512535
1449,160,160000,34,144449,160,5013.01301815249,1409.3696048111767,6445.181171834469,-146.6654288172722,2.5671914,0.02,0.01099848747253418,0.3303532600402832,0.005894494,0.00641698,4893.524601876312,5013.01301815249,5837.611776736935,5649.979582512535
1450,160,160000,45,134662,160,4657.438159836363,1804.3082609356063,6352.107253342867,-198.1350992321968,2.1979918,0.02,0.010626554489135742,0.3117344379425049,0.0051210313,0.008404858,4869.915957672318,4657.438159836363,5853.817364077608,5656.5549948210855
1451,160,160000,28,145437,160,5064.835973347537,1403.2002557727176,6442.260757297277,-191.10173738002777,1.872406,0.02,0.010670900344848633,0.3327066898345947,0.004967404,0.014349032,4889.407959239839,5064.835973347537,5853.817364077608,5656.5549948210855
1452,160,160000,29,145241,160,5078.316279690713,1399.5820066283973,6405.203469872475,-152.2263624072075,2.3412743,0.02,0.010833740234375,0.3292827606201172,0.0059400112,0.007926974,4908.298791284928,5078.316279690713,5853.817364077608,5656.5549948210855
